symbol-id;symbol-en;symbol-fi;category
3210;get_off_bus_,_to;poistua linja-autosta;Ihmiset tekeminen
3211;get_on_bus_,_to;mennä linja-autoon;Ihmiset tekeminen
3212;get_out_of_chair_,_to;nousta tuolilta;Ihmiset tekeminen
3213;get_up_,_to;nousta ylös;Ihmiset tekeminen
3214;get_up_2_,_to;nousta ylös;Ihmiset tekeminen
3215;give_,_to;antaa;Ihmiset tekeminen
3216;give_up_cake_,_to;luopua herkuista;Ihmiset tekeminen
3217;give_up_foods_,_to;luopua ruuasta;Ihmiset tekeminen
3218;go_,_to;mennä;Ihmiset tekeminen
3219;go_in_,_to;mennä sisään;Ihmiset tekeminen
3220;go_outside_,_to;mennä ulos;Ihmiset tekeminen
3221;go_out_2_,_to;mennä ulos;Ihmiset tekeminen
3222;grab_,_to;tarttua;Ihmiset tekeminen
3223;grab_1_,_to;tarttua;Ihmiset tekeminen
3224;grow_,_to;kasvaa;Ihmiset tekeminen
3225;grow_2_,_to;kasvaa;Ihmiset tekeminen
3226;grow_hair_,_to;kasvattaa hiuksia;Ihmiset tekeminen
3227;grow_hair_2_,_to;kasvattaa hiuksia;Ihmiset tekeminen
3228;guess_,_to;arvata;Ihmiset tekeminen
3229;hang_,_to;roikkua;Ihmiset tekeminen
3230;hang_coat_,_to;naulakko;Ihmiset tekeminen
3231;hatch_,_to;kuoriutua;Eläimet ominaisuudet
3232;help_,_to;auttaa;Ihmiset tekeminen
3233;hike_,_to;vaeltaa;Ihmiset tekeminen
3234;hike_2_,_to;vaeltaa;Ihmiset tekeminen
3235;hit_,_to;lyödä;Ihmiset tekeminen
3236;hit_something_,_to;lyödä;Ihmiset tekeminen
3237;hold_,_to;pidellä;Ihmiset tekeminen
3238;hold_hands_,_to;pitää kädestä;Ihmiset tekeminen
3239;hold_sledge_hammer_,_to;pitää lekaa;Ihmiset tekeminen
3240;hop_,_to;hyppiä;Ihmiset tekeminen
3241;hop_2_,_to;hyppiä;Ihmiset tekeminen
3242;hug_,_to;halata;Ihmiset tekeminen
3243;hunt_,_to;metsästää;Ihmiset tekeminen
3244;insert_,_to;sijoittaa;Ihmiset tekeminen
3245;jog_,_to;hölkätä;Ihmiset tekeminen
3246;join_,_to;liittyä;Ihmiset tekeminen
3247;join_2_,_to;liittyä;Ihmiset tekeminen
3248;join_3;liitos;Ihmiset tekeminen
3249;jump_,_to;hypätä;Ihmiset tekeminen
3250;jump_2_,_to;hypätä;Ihmiset tekeminen
3251;keep_,_to;säilöä;Ihmiset tekeminen
3252;kick_ball_,_to;potkaista palloa;Ihmiset tekeminen
3253;kick_person_,_to;potkaista;Ihmiset tekeminen
3254;kick_swimming_,_to;uintipotku;Ihmiset tekeminen
3255;kill_,_to;tappaa;Ihmiset tekeminen
3256;knit_,_to;kutoa;Ihmiset tekeminen
3257;knock_,_to;koputtaa;Ihmiset tekeminen
3258;knock_down_,_to;hajottaa;Ihmiset tekeminen
3259;lie_on_back_,_to;maata;Ihmiset tekeminen
3260;look_,_to;katsoa;Ihmiset tekeminen
3261;make_,_to;valmistaa;Ihmiset tekeminen
3262;meet_,_to;tavata;Ihmiset tekeminen
3263;miss_bus_,_to;myöhästyä;Ihmiset tekeminen
3264;move_,_to;liikkua;Ihmiset tekeminen
3265;nod_,_to;nyökätä;Ihmiset tekeminen
3266;open_,_to;avata;Ihmiset tekeminen
3267;open_2_,_to;avata;Ihmiset tekeminen
3268;open_door_,_to;avata ovi;Ihmiset tekeminen
3269;open_door_1_,_to;avata ovi;Ihmiset tekeminen
3270;open_door_2_,_to;avata ovi;Ihmiset tekeminen
3271;order_1_,_to;tilata;Ihmiset tekeminen
3272;order_2_,_to;komentaa;Ihmiset tekeminen
3273;pack_suitcase_,_to;pakata;Ihmiset tekeminen
3274;paint_,_to;maalata;Ihmiset tekeminen
3275;paint_1_,_to;maalata;Ihmiset tekeminen
3276;paint_2_,_to;maalata;Ihmiset tekeminen
3277;park_,_to;pysäköidä;Ihmiset tekeminen
3278;pat_dog_,_to;silittää;Ihmiset tekeminen
3279;peel_orange_,_to;kuoria;Ihmiset tekeminen
3280;pick_,_to;valita;Ihmiset tekeminen
3281;pick_up_,_to;poimia;Ihmiset tekeminen
3282;plant_,_to;istuttaa;Ihmiset tekeminen
3283;play_,_to;leikkiä;Ihmiset tekeminen
3284;plough_,_to;kyntää;Ihmiset tekeminen
3285;pluck_,_to;nyppiä;Ihmiset tekeminen
3286;post_letter_,_to;postittaa;Ihmiset tekeminen
3287;pour_,_to;kaataa;Ihmiset tekeminen
3288;pray_2_,_to;rukoilla;Ihmiset tekeminen
3289;press_button_,_to;painaa;Ihmiset tekeminen
3290;prop_up_,_to;tukea;Ihmiset tekeminen
3291;protect_,_to;suojella;Ihmiset tekeminen
3292;pull_,_to;vetää;Ihmiset tekeminen
3293;pull_2_,_to;vetää;Ihmiset tekeminen
3294;push_,_to;työntää;Ihmiset tekeminen
3295;push_2_,_to;työntää;Ihmiset tekeminen
3296;push_down_,_to;työntää alas;Ihmiset tekeminen
3297;put_,_to;asettaa;Ihmiset tekeminen
3298;put_away_,_to;laittaa pois;Ihmiset tekeminen
3299;put_in_,_to;laittaa sisään;Ihmiset tekeminen
3300;put_in_cassette_tape_,_to;asettaa kasetti ;Ihmiset tekeminen
3301;put_in_cd_dvd_,_to;asettaa cd levy;Ihmiset tekeminen
3302;put_in_contact_lens_,_to;laittaa piilolinssit;Ihmiset tekeminen
3303;put_on_helmet_,_to;pukea kypärä;Ihmiset tekeminen
3304;put_on_lid_,_to;asettaa kansi;Ihmiset tekeminen
3305;queue_,_to;jonottaa;Ihmiset tekeminen
3306;raise_feet_,_to;nostaa jalat;Ihmiset tekeminen
3307;raise_head_,_to;nostaa pää;Ihmiset tekeminen
3308;rake_2_,_to;haravoida;Ihmiset tekeminen
3309;reach_for_,_to;tavoitella;Ihmiset tekeminen
3310;read_,_to;lukea;Ihmiset tekeminen
3311;read_2_,_to;lukea;Ihmiset tekeminen
3312;read_3_,_to;lukea ;Ihmiset tekeminen
3313;read_book_,_to;lukea kirjaa;Ihmiset tekeminen
3314;receive_,_to;vastaanottaa;Ihmiset tekeminen
3315;relax_,_to;rentoutua;Ihmiset tekeminen
3316;relax_2_,_to;rentoutua;Ihmiset tekeminen
3317;remove_,_to;poistaa;Ihmiset tekeminen
3318;rest_,_to;levätä;Ihmiset tekeminen
3319;return_,_to;palata;Ihmiset tekeminen
3320;return_book_,_to;palauttaa;Ihmiset tekeminen
3321;rewind;kelata taaksepäin;Ihmiset tekeminen
3322;ride_car_,_to;ajaa autoa;Ihmiset tekeminen
3323;ring_bell_,_to;soittaa ovikelloa;Ihmiset tekeminen
3324;ring_doorbell_,_to;soittaa ovikelloa;Ihmiset tekeminen
3325;rinse_,_to;huuhdella;Ihmiset tekeminen
3326;rock_chair_,_to;keinua tuolilla;Ihmiset tekeminen
3327;rollerskate_,_to;rullaluistella;Ihmiset tekeminen
3328;roll_dice_,_to;heittää noppaa;Ihmiset tekeminen
3329;roll_over_,_to;pyöriä;Ihmiset tekeminen
3330;rub_,_to;hieroa;Ihmiset tekeminen
3331;scrub_,_to;hangata;Ihmiset tekeminen
3332;seal_envelope_,_to;sinetöidä ;Ihmiset tekeminen
3333;separate_,_to;erottaa;Ihmiset tekeminen
3334;serve_2_,_to;tarjoilla;Ihmiset tekeminen
3335;set_table_,_to;kattaa;Ihmiset tekeminen
3336;sew_,_to;ommella;Ihmiset tekeminen
3337;shake_,_to;täristä;Ihmiset tekeminen
3338;shake_hands_,_to;kätellä;Ihmiset tekeminen
3339;shake_something_,_to;sekoittaa;Ihmiset tekeminen
3340;share_,_to;jakaa;Ihmiset tekeminen
3341;sharpen_,_to;teroittaa;Ihmiset tekeminen
3342;shoot_,_to;ampua;Ihmiset tekeminen
3343;shout_,_to;huutaa;Ihmiset tekeminen
3344;show_me_,_to;näytä minulle;Ihmiset tekeminen
3345;sign_,_to;viittoa;Ihmiset tekeminen
3346;sing_,_to;laulaa;Ihmiset tekeminen
3347;sink_,_to;upota;Ihmiset tekeminen
3348;sink_2_,_to;upota;Ihmiset tekeminen
3349;sit_,_to;istua;Ihmiset tekeminen
3350;sit_2_,_to;istua;Ihmiset tekeminen
3351;sit_in_beanbag_,_to;istua säkkituolissa;Ihmiset tekeminen
3352;sit_on_floor_,_to;istua lattialla;Ihmiset tekeminen
3353;skate_,_to;luistella;Ihmiset tekeminen
3354;skid_,_to;liukua;Ihmiset tekeminen
3355;skip_,_to;hypätä narua;Ihmiset tekeminen
3356;sleep_female_,_to;nukkua;Ihmiset tekeminen
3357;sleep_male_,_to;nukkua;Ihmiset tekeminen
3358;sleep_on_side_,_to;nukkua kyljellä;Ihmiset tekeminen
3359;slide_,_to;liukastua;Ihmiset tekeminen
3360;slide_backwards_,_to;liukua taaksepäin;Ihmiset tekeminen
3361;slide_forwards_,_to;liukua eteenpäin;Ihmiset tekeminen
3362;smear_,_to;sutata;Ihmiset tekeminen
3363;smile_,_to;hymyillä;Ihmiset tekeminen
3364;sneak_,_to;hiipiä;Ihmiset tekeminen
3365;sort_,_to;järjestää;Ihmiset tekeminen
3366;spell_,_to;tavata;Ihmiset tekeminen
3367;spill_,_to;läikyttää;Ihmiset tekeminen
3368;spin_,_to;pyöriä;Ihmiset tekeminen
3369;spray_,_to;suihkuttaa;Ihmiset tekeminen
3370;squeeze_,_to;puristaa;Ihmiset tekeminen
3371;squirt_,_to;ruiskuttaa;Ihmiset tekeminen
3372;stamp_,_to;talloa;Ihmiset tekeminen
3373;stand_,_to;seisoa;Ihmiset tekeminen
3374;steal_,_to;varastaa;Ihmiset tekeminen
3375;stir_,_to;sekoittaa;Ihmiset tekeminen
3376;stretch_,_to;venyttää;Ihmiset tekeminen
3377;stroke_2_,_to;vetää;Ihmiset tekeminen
3378;study_,_to;opiskella;Ihmiset tekeminen
3379;swim_2_,_to;uida;Ihmiset tekeminen
3380;take_,_to;ottaa;Ihmiset tekeminen
3381;take_care_of_,_to;huolehtia;Ihmiset tekeminen
3382;take_off_lid_,_to;poistaa kansi;Ihmiset tekeminen
3383;take_out_,_to;poistaa;Ihmiset tekeminen
3384;take_picture_,_to;kuvata;Ihmiset tekeminen
3385;talk_1_,_to;puhua;Ihmiset tekeminen
3386;talk_2_,_to;puhua;Ihmiset tekeminen
3387;talk_3_,_to;puhua;Ihmiset tekeminen
3388;talk_4_,_to;puhua;Ihmiset tekeminen
3389;tear_,_to;repiä;Ihmiset tekeminen
3390;telephone_2_,_to;soittaa;Ihmiset tekeminen
3391;telephone_mobile_,_to;soittaa;Ihmiset tekeminen
3392;telephone_mobile_2_,_to;soittaa;Ihmiset tekeminen
3393;think_,_to;ajatella;Ihmiset tekeminen
3394;throw_away_,_to;heittää pois;Ihmiset tekeminen
3395;tickle_,_to;kutittaa;Ihmiset tekeminen
3396;tidy_2_,_to;siistiä;Ihmiset tekeminen
3397;tie_,_to;sitoa;Ihmiset tekeminen
3398;tighten_,_to;kiristää;Ihmiset tekeminen
3399;touch_,_to;koskea;Ihmiset tekeminen
3400;trace_,_to;jäljitellä;Ihmiset tekeminen
3401;transport_car_,_to;siirtää;Ihmiset tekeminen
3402;trim_,_to;leikata;Ihmiset tekeminen
3403;trim_hedge_,_to;leikata;Ihmiset tekeminen
3404;turn_,_to;kääntyä;Ihmiset tekeminen
3405;turn_down_light_,_to;sammuttaa valot;Ihmiset tekeminen
3406;turn_off_,_to;sulkea;Ihmiset tekeminen
3407;turn_on_,_to;käynnistää;Ihmiset tekeminen
3408;turn_up_light_,_to;sytyttää valot;Ihmiset tekeminen
3409;type_,_to;näppäillä;Ihmiset tekeminen
3410;unbutton_2_,_to;avata;Ihmiset tekeminen
3411;unlock_,_to;avata;Ihmiset tekeminen
3412;verbs_collective;verbit;Ihmiset tekeminen
3413;visit_,_to;vierailla;Ihmiset tekeminen
3414;vomit_2_,_to;oksentaa;Ihmiset tekeminen
3415;vote_,_to;äänestää;Ihmiset tekeminen
3416;wait_,_to;odottaa;Ihmiset tekeminen
3417;wait_table_,_to;odottaa pöytää;Ihmiset tekeminen
3418;wake_up_,_to;herätä;Ihmiset tekeminen
3419;walk_,_to;kävellä;Ihmiset tekeminen
3420;walk_downstairs_,_to;alakertaan;Ihmiset tekeminen
3421;walk_upstairs_,_to;yläkertaan;Ihmiset tekeminen
3422;walk_up_to_,_to;kävellä luo;Ihmiset tekeminen
3423;want_,_to;haluta;Ihmiset tekeminen
3424;watch_,_to;katsoa;Ihmiset tekeminen
3425;wear_helmet_,_to;pukea kypärä;Ihmiset tekeminen
3426;weigh_food_,_to;punnita;Ihmiset tekeminen
3427;weigh_person_,_to;punnita;Ihmiset tekeminen
3428;whisper_,_to;kuiskata;Ihmiset tekeminen
3429;wiggle_,_to;heiluttaa sormea;Ihmiset tekeminen
3430;work_2_,_to;työskennellä;Ihmiset tekeminen
3431;wrestle_,_to;painia;Ihmiset tekeminen
3432;write_,_to;kirjoittaa;Ihmiset tekeminen
3433;write_cheque_,_to;kirjoittaa sekki;Ihmiset tekeminen
3434;write_letter_,_to;kirjoittaa kirje;Ihmiset tekeminen
3435;yawn_,_to;haukotella;Ihmiset tekeminen
3436;zoom_,_to;zoomata;Tekniikka tietokoneet
